image_path,extracted_text
./Train/Image/train0460.jpg,"me, defending my ugly face like- সাধারণত, intelligent মানুষ<br>দেখতে ভালো হয় না"
./Train/Image/train0480.jpg,"GF খুব পে<del>ৱা দেয়,কি কারি বলতো</del>? URADHURA TROLL ত্তম কইরা দে"
./Train/Image/train1350.jpg,*শ্রমজীবী ও সংখ্যালঘু *বড় ব্যবসায়ীদের স্বার্থরক্ষা করে শ্রমজীবী মানুষদের সাথে মানুষদের খিস্তি দিয়ে বিজেপি-কে ভোট দেওয়া সাথে মধ্য শ্রেণীর মানুষদেরও বাঁশ দিয়ে দেওয়া বিজেপি* মধ্যবিত্ত* আমি চাডিড নই
./Train/Image/train2329.jpg,ট্টুব্ৰে যাঙিয়াৱ সময় যথন ইংকিশ গালি চালাই গোলাগাইল : ঘর্ষন বাক্তারি গান চালাই পোলাগাইন :
./Train/Image/train2308.jpg,সৃষ্টির সুন্দরী মেয়ের কাছে TAN GAILA প্রপজাল রিজেক্ট হওয়ার পর Sarcasm লে আমিঃ- tal all অ্যি তো জান্ট যজা করছিলাম...
./Train/Image/train1295.jpg,নির্বাচনের আগের দিন রাতে ৫০০ টাকার বিনিময়ে নিজের ভোট বিক্রি করে দেওয়ার পর! উন্নয়নকামী জনগণঃ- I'm Rich
./Train/Image/train0799.jpg,আমি এখনো সিলেবাস ধরিও নাই আমাধ্য ৰদ্ধী প্ৰপ্ৰান্তঃ– @Srabon Chandra Das না.না তোর তো পুরা সিলেবাস শেষ
./Train/Image/train0154.jpg,"গরম তাওয়ার উপর রুটি কেমন <b>feel</b> করে তা তখনই বোঝা যায় সেমিস্টার ফাইনাল, সে তো এক বিভীষিকার নাম অনেকক্ষণ ধরে যখনপ্রখন রোদে দাঁড়িয়েপাকা বিকশাৱা শিটে"
./Train/Image/train2740.jpg,"banglanews24.com 🧇 3 h · 🚱 ৫ কোটি মানুষের ক্রয়ক্ষমতা ইউরোপের মতো: বাণিজ্যমন্ত্ৰী 
                                     1.5k comments • 87 shares এদিকে বাংলার মানুষের বর্তমান অর্থনৈতিক অবস্থা - @Abdur Rahman 675 णाल्लाएक नाम (भ कृष्ट (५ (५ वावा"
./Train/Image/train2243.jpg,"amai অণে সম্ভাহে ৬ দিনা ক্লামা করতামা একদিন স্থল বন্ধ থাকত MAIRAL KEU AMARE এখন একেনিন ফ্রাস করি, হয় দিনা ছুলা বদ্য থাকে"
./Train/Image/train2386.jpg,আজ শুক্রবার<br>কাঁপলদের জন্য রোমান্সের দিন । िह्नाञ क्रातः? fb.com/chillas.kere আর ব্যাচেলরদের জন্য কাপড় ধোয়ার দিন।
./Train/Image/train0440.jpg,"পিসি সেই কবে থেকে বলছে ফাইল বের করবো... কিছুই তো মশাই বের করতে পারছে না! লালমোহন বাবু, ফাইলস এখন কেষ্টর পাইলসের চেয়েও যন্ত্রণাদায়ক হয়ে উঠেছে"
./Train/Image/train0331.jpg,"HAMP কেউ হেলমেট পরে মানুষ বাঁচায় hasibur.rahma<mark>n</mark>foysal.37 আর কেউ হেল্মেট পরে মানুষ মারে,"
./Train/Image/train2624.jpg,FAKI BAJI ফুটবল বিস্থৃন্তাস এর সময় তােছাল<br>১৪টা প্রতারা লাগাইতে পারো ॥ RUH!N সাহেব কিন্তু <mark>ড়িকেট বিস্কৃত্যপ এৱা সময় তো</mark><br>বাংলাদেশ এৱ ওকেটা পতকেণ্ড লাগাও না ॥
./Train/Image/train0431.jpg,"KOI JAAA555? घांद्राप्तव थ्ये ह यांब्रापिय थांनि क्ष्यपृक्ष पांच क्ष्यपूक এর বাদ্বিরে যে একটা জগত ভালে, জালো? KOI JAAASSS? STREET মেয়েদের উত্তর ঃ তাইবাহি १ একট্র জিংকটা দাওতো ।"
./Train/Image/train0981.jpg,He:তোমার নাম কি? me:ঈশা He:তাহলে অনেকেই নিশ্চয়ই তোমাকে মশা বলে ডাকে #easha কি আশ্চর্য! আপনি জানলেন কি করে ?
./Train/Image/train0450.jpg,Chosa-হোষা Chosa-হোষা Chosa-হোষা Chosa-হোষা Chosa-হোষা Chosa-হোষা Chosa-জোৰা Chosa-জোৰা Chosa-জোৰা Chosa-জোৰা Chosa-জোৰা Chosa-ফোয়া ে <b>কুণ্ডার</b> h<b>্রেম (ভাদ্র র্মান্সে</b> গরা Chosa-ফোয়া<br>Chosa-ফোয়া Chosa-ফোয়া Chosa-ফোয়া Chosa-ফোয়া Chosa-ফোয়া Chosa-ফোয়া Chosa-কোষা Chosa-কোষা Chosa-কোষা Chosa-কোষা Chosa-কোষা Chosa-কোষা Chosa-কোষা Chosa-কোষা Chos Chosa-কোষা Chosa-কোষা Chosa-কোষা Chosa-কোষা Ch Chosa-ক্ৰোষা Chosa-ক্ৰোষা Chosa-काबा Chosa-काबा Cl Chosa-কোষা Chosa-কোষা Chosa-द्वाश Chosa-द्वाश C Chosa-ক্ৰেষা Chosa-ক্ৰেষা Chosa-काश Chosa-काश C Chosa-काबा Chosa-काबा Chosa-কোষা Chosa-কোষা Chose cerat Chosa-cerat Ch চোষা Cho Chosa-काबा Chosa-काबा Chosa-काशा Cho ষা Chosa-চোষা Chosa-চোষা চাষা Chosa-চোষা Chosa-চোষা Chosa-काबा Chosa Chosa-काश Chosa-d sa-কোষা Chosa-কোষা Chosa-কোষা Chosa-ক্ৰোষা Chosa-ক্ৰোষা Chosa-ক্ৰোষা Chosa-ক্ৰোষা Chosa-ক্ৰোষা Chosa-কোষা Chosa-কোষা Chosa-কোষা Chosa-কোষা Chosa-কোষা ে আর মানুষের প্রেম ফেব্রুয়ারি মাসে 🖫 Chosa-cetat Chosa-cetat Chosa-cetat Chosa-cetat Chosa-cetat Chosa-cetat
./Train/Image/train2163.jpg,আমার উপরে রেগে দোষ করলাম আমি<br>আন্মু নিজেরে গালি<br>দেয় ক্যান বুঝতে না<br>পারা আমি কুত্তারবাচ্চা শুয়োরের<br>বাচ্চা বলে গালি দেয়া আমারমা @Bengali_thug_life
./Train/Image/train1202.jpg,THAT CHILDHO   corbis Bache যখন পরীক্ষায় কোন প্রশ্নের উত্তর না জানা থাকলে সোজা কান্না শুরু করে দিতাম!
./Train/Image/train0124.jpg,KEU AMARE MAIRALA সারাবছর র্ণাবে ব্রাতে
./Train/Image/train0912.jpg,সারাজীবন হলুদ এবং এমন মার্থায় বেখে দিবো ক্মলা গেনাফুল দেখে<br>আসা আমি লাল গেন্দা ফুল জ্যাকলিন @Bengali_thug_life # 189 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
./Train/Image/train0411.jpg,"When you wrote "" একদিন তো মরেই যাবো "" several times in your timline and now watch everyone sharing "" কিয়ামতের আগে মানুষ মৃত্যু কে নিয়ে উপহাস করবে "" NURANI"
./Train/Image/train1896.jpg,🖔 বর্ষসেরা সেলসম্যান » নরেন্দ্র মোদী » EMES Kuchute Memes Award 2021
./Train/Image/train1581.jpg,exam er first srijonshil exam er last srijonshil
./Train/Image/train1146.jpg,সিজিপিএ নাই পাওয়ার অলা মামা-চাচা ও নাই <b>KEU AMARE</b> MAIRALA ভবিষ্যৎ তো পুরাই অন্ধকার রে মামা
./Train/Image/train2531.jpg,ব্ৰাজনীতি বুঝি না... শুধুমাত্র দুর্নীতি ভালো লাগে বলে EMES ত্বৃণমূলকে সাপোর্ট করি।
./Train/Image/train1047.jpg,Me: Buet e chance Pai nai! Abbu* *Ammu
./Train/Image/train1143.jpg,"আনন্দবাজার পত্রিকা অনলাইন TET: অভিষেকের দফতরের সামনে অসুস্থ বিক্ষোভ দেখানো দুই টেট উত্তীর্ণ, নিয়ে যাওয়া হল হাসপাতালে EMES ভূই তান্তলে কাদের সাথে<br>নৈঠক করে এনি।?"
./Train/Image/train0275.jpg,ভ্যালেন্টাইন্স -ডে তে বিকালে গার্লফ্রেন্ডকে নিয়ে বেরোনোর সময় গার্লফ্রেন্ড-র মাকে দেওয়া তিনু যুব নেতার প্রতিশ্রুতি... MEMES কাকিমা পম্পাকে<br>সন্ধ্যার আগেই বাড়ি দিয়ে যাবো
./Train/Image/train1105.jpg,মানুষ কুপিয়ে পার পেয়ে যাওয়া<br>হেলমেট বাহিনি গাছ কোপানোর অন্যায়ের শাস্তি চাওয়া মানুষজন
./Train/Image/train1877.jpg,BE IN तः ला सिन्द्र<u>य</u> ENA TOOK
./Train/Image/train1603.jpg,"বিশ্বকাপের সময় যা হবে আর কি ! জান,কি করংকথা বলব MAGA$55  হারামজাদী,বলছিনা আমি খেলা দেখার সময় কথা বলা পছন্দ করিনা"
./Train/Image/train0572.jpg,দোস্ত আমার বিলাই ডা ্র নিজের নাম কইতে পারে। হাচা নি? তোর বিলাইয়ের নাম কি? A STATE OF Like us on facebook.com/AbbaBiaKormu S যিয়াও...
./Train/Image/train2489.jpg,এই শোনো না ॥ कि ११ ডিপে জল
./Train/Image/train0069.jpg,".,9 श्यस वानाओं কলকাতা কবিডাবিডান Subhaprasanna on Mamata's award: রবীন্দ্রনাথ বেঁচে থাকলে নিজের হাতে মমতাকে পুরস্কৃত করতেন: শুভাপ্রসন্ন MEMES আমার নোবেলটাও ওনাকে দিয়ে দিতাম..."
./Train/Image/train0893.jpg,d tRaffur Rah mm 1/11-1 দেশ বিদেশে থাকা উদ্ভাসের<br>সাবেক শিক্ষার্থীগন VANUN
./Train/Image/train2251.jpg,"How women see height 6' 5' 11"""
./Train/Image/train1457.jpg,সামনেই পঞ্চায়েত ভোট<br>আমি আসছি... MEMES
./Train/Image/train2228.jpg,যে আমার ইচ্ছে পুরণ ক্রবে তাকে আমি এই গ্রুপ এর মডারেটর বানাবো তোর<sup>¹</sup>ইচ্ছা কি? আমাকে এডমিন বানাতে হবে
./Train/Image/train1856.jpg,MEMES হ্যাপি রোজ ডে
./Train/Image/train0807.jpg,২০১৪ : মোদীজি ১৫ লাখ টাকা দেবে বলেছে MEMES २०२२ এখনও টাকা এলো না!
./Train/Image/train0582.jpg,"রিক্সা,যাবা? কছ যাবেন' চিল্লাস ৰাসাৱ টিকানা বাসায় <b>((C)</b> চল্লাস আম্বার/বাসার ঠিকানা 68 <u>= 12</u>888 O 835<b>...</b> পিনাকে ক্যানো বলব"
./Train/Image/train0886.jpg,ৰ্টাকা নির্বাচনী পোস্টার
./Train/Image/train2885.jpg,"Mamata Banerjee: শিক্ষা নিয়ে অপপ্রচার চলছে, পয়সা নিয়ে চাকরি দিয়েছে CPM: মমতা MEMES সিপিমের পাপের প্রায়শ্চিত্ত করা আমি জেল খেটে"
./Train/Image/train2874.jpg,*le UDVASH: ভাইয়া : কারও কোনো প্রশ্ন থাকলে করতে পারো। -ভাইয়া Seles Files (dies) U. (17) de (DX) der U. (A) decided of du -বলো Endadadle = 3 েলা ক্লিয় EARN TOWN -এসি টা একটু কমাইয়া দেন
./Train/Image/train1111.jpg,"সারা বছর স্কুলো ফাকি দিয়ে, পরীক্ষার<br>সময় যখন স্যাৱের সাথে দেখা হয় স্যার Dekho yeh zinda hai"
./Train/Image/train1301.jpg,ডাইনে তোমার চাচার বাড়ী বায়েঁরদিকে পুকুর ঘাট সে ভাবনায় বয়স আমার বাড়ে না
./Train/Image/train1930.jpg,কারন জানি না Saulini   d DESCRIPTION I A जि. डाह কিন্তু ক্লাস ক্যাপ্টেনরা আমাকে প্রিন্সিপালের রুমে নিয়ে যাচ্ছে
./Train/Image/train1680.jpg,KILK জান পানি খেলে কি রোজা ভাঙ্গে? FB.COM/ETOKHUSHI না জান তবে পানি পান করলে রোজা ভাঙ্গে
./Train/Image/train1158.jpg,জিতা গেছি মামা gm i विमार व्यापर न व्यास्था MARE MAIRALA তাও আবার ১০৫ রানে
./Train/Image/train2517.jpg,When u agree to Marry the guy ur parents chose for u Shoto Adorer Baba Mayer Meye
./Train/Image/train1165.jpg,No more কটাকটি no more যারামারি BANGLA GAG 100 EID MUBARA
./Train/Image/train1393.jpg,"নরেন্দ্র মোদী আর ললিত মোদী এদের মধ্যে মিল কোথায় বলুন তো? এদের মধ্যে আবার কিসের মিল! ও মিত্তির মশাই, আছে নাকি মিল! দুজনেই বাংলার মেয়েকেই চায়..."
./Train/Image/train1242.jpg,"বিয়ের আপে তুৰ্ভ ফান টিম জানু, চাঁদ কোথায়? এইতো জান, আমার সামনে! বিয়ের পরে fb.com/fun.team000 নাকি? আকাশে আচ্ছা জানু, চাঁদ কোথায়? কি ঐটা তরমুজ ঝুলতেছে?"
./Train/Image/train1761.jpg,পড়তে বসার ৫ মিনিট পর আমার ধৈর্য:- <b>MEMES</b> COLA @SPARSHO আমি চলে যাচ্ছি.<br>বিদায় নিতে এসেছি
./Train/Image/train2449.jpg,প্রাটিত ক্রিয়ন কিও অভিবেতা অভিবেত্তীরে প্রত্যাত্তি ব্যক্তি ব্যক্তি করে নির্বাচনে<br>জিতে বুর্জোয়া সংসদের সার্কাসে নিজের অবদান ৱাখতে হলে বলা
./Train/Image/train2018.jpg,"@DAS ৰাৰা মটৱ, ভূমি এয়েচো"
./Train/Image/train2393.jpg,সবাই অপেক্ষা করতেসে ১৪ই ফ্রে জন্য 🗕 কারন ভালবাসা দিবস। ients Hone  ro আমি অপেক্ষা করতোস ... ফেব্রুয়ারির জন্য–কারন ঐদিন টে 4 stan
./Train/Image/train1574.jpg,CHOCOLATE KHABIY Velocolarish যখন মনে হয় স্যার আমাকে বলসে ক্লাস থেকে বের হয়ে যা NaFiz refielding b কিন্তু যখন জানি স্যার আমার পিছনের জনকে বলসে
./Train/Image/train0555.jpg,আমিঃ ওষুধ কিনতে আসছি আমিঃ সিভিট সেনাবাহিনীঃকোন<br>ওষুধ?
./Train/Image/train0601.jpg,বিশ্বাস কর দোস্ত ত্যের পু*কির নিচেকল্ম<br>আমি রাখি নাই
./Train/Image/train2267.jpg,আমার ব্যাটিংয়ের পালা আসার সাথে সাথেই যখন মাগরিবের আযান দিয়ে দেয় 0
./Train/Image/train0959.jpg,"MEMES আমার কাছে বাংলো আছে, গাড়ি আছে পিসির অনুপ্রেরণা আছে<br>প্রিজন জান আছে তোর কাছে কী আছে?!"
./Train/Image/train2669.jpg,"ক্লাস ক্যাপ্টেনঃ সবাই চুপ কর, নাহলে বোর্ডে নাম লিখবো। ব্যাকবেঞ্চার্সঃ তোমাল ততা কেউ তোতেও না"
./Train/Image/train2029.jpg,বাংলাদেশের বিরুদ্ধে লড়তে প্রস্তুত মিয়ানমার MAGASSS বাংলাদেশ আর্মি এখনো চিনস নাই এবার তোগো বার্মা খাইয়া দিমু
./Train/Image/train1117.jpg,চোৱা চোষা চোষা চোষা চোষা চোষা চোষা চোষা চোষ আমার বন্ধু চোষা চোষা চোৰা চোৰা চোষা চোষা চোষা চোষা চোষা চোষা 1215 আর আমি
./Train/Image/train0047.jpg,Why I don't Knock my crush on Facebook! আব্বাজান আমি Knock করবনা<br>আমার লজ্জা লাগে
./Train/Image/train0093.jpg,আমি চিনি গো চিনি তোমারে ওগো বিদেশিনী ©meme junctionবাংলা *লে বিদেশিনী কে রে বাড়া তুই; তুই চিনিস আমাকে।
./Train/Image/train0074.jpg,[আচ্ছা ভাই] Rasidul Hoque Chowdhury আপনি যাকে সবচেয়ে আপন মানুষ ভাবেন সেই মানুষটা ও কি আপনাকে আপন মানুষ ভাবে ? SLEEK'N'TEARS
./Train/Image/train1846.jpg,আনন্দবাজার অনলাইন কলকাতা বছরের কেট পশ্চিমবা প্রথম পাস্তা Anandabaser J. India: / A porn clip plays for I minutes in the moretar of Petro Patna Station Porn Video পটনা স্টেশনের টিভিতে পর্ন ভিডিয়ো চলল মিনিট তিনেক! 1121138
./Train/Image/train0850.jpg,"THE FACE YOU MAKE WHEN THE মসজিদের ইমাম SAYS ""পহেলা বৈশাখ হিন্দুদের উৎসব"""
./Train/Image/train1493.jpg,*11.00 বলছি বিধিনিষেধ বড়দিনের আগেই চালু করতে হতো... Echo তবে মদ বেচে এতো কোটি টাকা কোথা থেকে আসতো ? War. MEMES টাকা না এলে লক্ষীভাগুর ভরবে কিসে?
./Train/Image/train0835.jpg,কি দিয়া ভাত খাইছ জানুং धरे प्रजा नरेन ना Ø হাত দিয়া!!! অমি তো ভাবছিলাম মুখ দিয়া খাইছ
./Train/Image/train2854.jpg,"BANGL MARRY ME RUBEL,<br>CAN MAKE U HAPPY! অকে, আমি রাজি। কত বড় হাত আমাৱ দেখছস? ভাইন্সা পায়ে ধরায়া দিমু।"
./Train/Image/train0326.jpg,"<u>                                    </u> मानिक अंतिन विस्तानन मनिद्या टचला (PEP) 271 х BREAKING রাতের কলকাতায় ফের দুর্ঘটনা, মদ্যপ চালকের বেপরোয়া গতির শিকার ৪ NEWS • . . . . . . . . . . . . . Home > 000 TMC Lost Status of Nationalist Party: আশঙ্কাই সত্যি! জাতীয় দলের মর্যাদা হারাল তৃণমূল, 111111111111111111111111111111111111111 জাতীয় দলের মর্যাদা হারানোর জন্য শুডনন্দন"
./Train/Image/train2226.jpg,"হ্যালো মা, ভুলে মানিব্যাগটা বাসায় ব্লেখে আসছি fb|@ Mobarok karim আমার বালিশেৱা বিজ তোমার কাছে একটু স্লেইফ্র কইরা রাখো"
./Train/Image/train1319.jpg,"স্বাদি ভূমি নিজেকে আফুছিমা মনে করো 8 BANGLATROL BANGLA TRO মনে ৱাখৰা, নোকিয়া ৩৩১০ এৱ জন্যুঙ কৃজান্ত আছে।"
./Train/Image/train2395.jpg,আষ্ট্রীয়ের দেয়া টাকা মা *আমি My fucking memes
./Train/Image/train0105.jpg,হাসপাতাল
./Train/Image/train0502.jpg,"ভূগোল মানে গোলাকার পৃথিবী! ভূমানে পৃথিবী & গোল মানে গোলাকার। স্যার, ভূগোল মানে কি? MR420.BD স্যার, তাহলে কেউ আমাব্রে মহিরালা! Google মানে কি?"
./Train/Image/train2554.jpg,TANGAILA Sarcasm তোর জন্য একটা মোবাইল কিনছি কি (মাবাইল এই থে... #बिलाप्र মার শালারে...
./Train/Image/train0954.jpg,যখন আব্বা এসএসসি এর রেজান্ট জানতে পারে BANGLATIROULGOM BANGLA TROLL
./Train/Image/train0748.jpg,Utv ROLLS man akib's Trolls akib's Trolls akib's Tro rolls দোস্তু আববা মোবাইল নিয়া গেছেগা। এখন কি করমু? চিন্তা করিছ না! তোর আব্বার মোবাইলে দিনে<br>kib's Trolls akib's Trolls akib's Tr ২০/২৫ বার ফোন দিয়া তোরে দিতে বলমু। পরে বিরক্ত হইয়া তোরে মোবাইল দিয়া দিবো।
./Train/Image/train2411.jpg,"আমিরা পূরোনো হয়ে র্গেছি, না?"
./Train/Image/train1652.jpg,Rache হরতাল কি আর দিরো না? amare Bacha আমিতো আশায় আশায় শহীদ হয়ে পেলামা
./Train/Image/train0160.jpg,<b>ENGINEERING LIFE..</b> BANGLA GAG ND YEAR <b>3RD YEAR</b> 1ST YEAR <b>EXTRA SEMESTER</b> <b>4TH YEAR</b>
./Train/Image/train1998.jpg,"ছেলেদের বিয়ে করার জন্য রূপ, গুন লাগে না লাগে একটা সরকারী চাকরী —ৱবীন্দ্ৰৰাথ ঠাহূৱ"
./Train/Image/train1744.jpg,"X M Home # BREAKING NEWS Partha Chatterjee | 'স্নানের জল গায়ে ঢেলে দেওয়ার লোক চাই', নয়া আবদার পার্থর EMES করবো?!"
./Train/Image/train2058.jpg,ভাইতুইএকানা OMOR আমাদেরও কোরবাজের উদ্দে গরুরপাধরেদাড়িয়েথাকালাগে
./Train/Image/train2344.jpg,"আকাইখ্যা অনেক হাপি হাপি করসো,এবার তোমার পালা চান্দু। #ভদ্ৰ_পাগল আয়ে বাচান ভাই।"
./Train/Image/train1477.jpg,অন্য রুমে যেভাবে পরীক্ষা হয়। EA.IC FAKI BAZZZ ONIDAR আর আমাদের রুমে যেভাবে পরীক্ষা হয়।
./Train/Image/train1717.jpg,যখন দেখি আম্মু ছোট ভাইকে ধরে মারতেছে আমিঃ শাস্তি একজনের শিক্ষা আমাদের সবার
./Train/Image/train1063.jpg,উচ্চমার্গীয় চিন্তাভাবনা করার সেরা জায়গা BANGLATROLL.COM BANGLA TREA
./Train/Image/train2332.jpg,দোস্ত্ৰ মুভি দেখতে ना प्ताञ्ज যাবি কালকে? কালকে এক্সাম আমার গার্লফ্রেন্ডও ना पाछ আসবে দোস্ত:: কালকে এক্সাম ThE ওর বান্ধবীরাও কখন যাবি হালার পুত্ আসতে চাহীছল<u>ো..</u>
./Train/Image/train2831.jpg,"ওর জনাব,<br>ওদিকে কী চলছে? MEMES টাকার পাহাড়, গরু পাচার, চাকরি চুরি ডুলে<br>এখন চিরকুট আর গাড়ি চলছে..."
./Train/Image/train2845.jpg,Alab Majumber na Baji আমি ব্রাজিল সাপোর্ট কিন্তু আ বা আসলে আন্ত্রিআর্জেন্টিনা Majumod Snareb ওহ সরি আমি স্পেইর আরে নাহ আম্রি তো জার্মানির সাপোর্টার
./Train/Image/train0149.jpg,হাসান এতোক্ট কেন ভালবাসা? fb_com/jhakkaz KHAN Shaheb ভালবাসতে কইছে কেডা?
./Train/Image/train2640.jpg,"আচ্ছে দিন ঠিক কবে আসবে? বিকাশ কি আদৌ হবে? MEMES আসার কোনো সম্ভবনাই নেই, তথ্য বলছে, গত ৭০ বছরে এতো অশিক্ষিতদের নিয়ে আগে কোনদিন ক্যাবিনেট তৈরি হয়নি।"
./Train/Image/train2604.jpg,মহানগর প্রভাতী লাইন ছেড়ে প্যাটফর্মে উঠে পড়ে। 5000 baji faki baji faki baji faki baji faki baji faki aki pali faki ba রেলমন্ত্রার থুক্ক কলিকাতা হারবালে এতো শক্তি।
./Train/Image/train1214.jpg,আমি এবং আমার স্যাঙাতরা একজনকে গ্রেফতার করতে যাচ্ছি কারণ সে ভিন্ন ধর্মের মানুষকে ভালোবেসে বিয়ে করেছিলো এবং স্বইচ্ছায় ধর্ম পরিবর্তন করেছিলো।
./Train/Image/train0042.jpg,আভ্যাম A CONTRACT St. আবু ত্বাহা মোহাম্মদ<br>আদনান ৪ দিন যাবৎ<br>নিখোঁজ CENTED WAY পরিমনীর সাজানো<br>ধর্ষণ নাটক
./Train/Image/train0522.jpg,"যখন আমি কোনো কারণ দেখিয়ে ট্যুরে যেতে রাজি হইনা এবং বন্ধু বলে যে টাকা আমি দিবো তুই চল,তখন আমি: Fa-Sojib উত্তম প্রস্তাব"
./Train/Image/train1664.jpg,ৰন্থাকে ট্রিমারি ধারি দেয়ারি পরি যখন<br>মনে পড়ে ভার দাাড়ি নেই
./Train/Image/train0910.jpg,"একটা প্রশ্ন ছিল... 'খেলা হবে' স্লোগান দিয়ে তরুণ প্রজন্মকে পথে নামানোর মানে কি!? নতুন কেষ্ট বিষ্টু তৈরি করা, যারা নিজেরা ২৫% রেখে দলকে ৭৫% দেবে"
./Train/Image/train1329.jpg,बन्दे लांचे लख छना जिल শুকুনা তো বাশীও হয় চিকন মেয়েব্রহিসুন্দর DINNE মোটা তোগাজিটাংকও হয়ে facebook.com ifoinne ধুর হাঙ্গা-ই করতাম না
./Train/Image/train1859.jpg,ট্যুরে যাওয়ার প্লান করার সময় বন্ধুরা সহ TAN GAILA Sarcasm ট্যুরের দিন আমি একা
./Train/Image/train1334.jpg,"ক্লাসে দুষ্টুমি করার জন্য স্যার যখন ক্লাসের<br>বাইরে ১ঘন্টা দাড় করিয়ে রাখে AN ADDRESS OF OF STREET, STREET, ST. O. A STREET, STREET, STREET, STREET, STREET, STREET, STREET, STREET, STREET, STREET, STREET, STREET, STREET, STREET, STREET, STREET, STREET, STREET, STREET, STREET, STREET, STREET, STREET, STREET, STREET, STREET, STREET, STRE S NAME OF STREET H170 m HERD OF STREET BULKING STATE OF COLUMN his after the after 無国的教育 MARKET STATE ebitter II market referen RESERVED IN BELTP BANK AN WHEN H"
./Train/Image/train0758.jpg,"সারাদিন রোজা রেখে,তারাবি পরে যখন বন্ধু রাতে আইপিএল খেলায় বাজি ধরে *শয়তানঃ সাদ আব্দুলাহ সাব্বাস ভাইগ্না! াব্বাস!"
./Train/Image/train2412.jpg,"কী খবৱ ওদিকে MEMES চাপ নিওনা, সবাই এখন ভোলেবাবা চালকল ভুলে চিরকুট নিয়ে পড়েছে"
./Train/Image/train2601.jpg,"when your relative gives you 5000 tk for your exam and you start planing what are you gonna do with that but suddenly your mom comes and takes everything. ।শ্চর্য, মনে হয়েছিলো<br>একেবারে রিয়েল!! আশ"
./Train/Image/train2634.jpg,"আজকে থেকে আমি ডায়েটিংয়ে রাতের খাবার খাবো না #FARHANAHMED_MEMES আমা:- ""জনদি খেতে আয় তোর<br>প্রিয় খাবার রান্না করেছি"""
./Train/Image/train1703.jpg,T 🕇 ଆକ୍ଷୟପତା 🤈 Sàkiß Bhaiîi বাহ!বাহ!এই প্রথম দেখতাছি<br>ছেলেরাও পরীক্ষায় পাস করছে..!
./Train/Image/train1874.jpg,RULES OF FAKI BAJ! পড়াশুনা না করেই ডালো পরীক্ষা দিছি। ONIDAR Off Jaaa faki baji On .. 18 f পরীক্ষা ভালো হলে... ...পরীক্ষা খারাপ হলে faki baji Off Jaaa faki baji Off Jaaa faki baji Off Jaaa Off Jaga fakt by faki baji ofi Jaaa MIDA পড়লে ঠিকই ভালো করতে পার্তাম !
./Train/Image/train2782.jpg,"দেখতে পাচ্চো বিনোদ... MEMES কথায় আছে ""চ্যারিটি বিগিনস অ্যাট হোম "" রাজ্যের শাসকদল তাই ভোট লুঠের মহড়া<br>নিজেদের দলীয় প্রার্থী নির্বাচন থেকেই শুরু কর<u>লো</u>"
./Train/Image/train0399.jpg,তি মান কমিণন দুদক TOTAL COMMISSION XXIII মাদক দমন কমিশন
./Train/Image/train0137.jpg,FAIZLAMI KORBI?  fb.com/faizlamikorbi FAIZLAMI KORBI? আমার পায়ের জুতার সাইজ জানস ?? FAIZLAMI KORBIZ যা বাবা প্রোপোজ না করতেই Gift চাওয়া ভব্ন করে দিলা 👭
./Train/Image/train0257.jpg,"fb.com/sem.final এইয়ে তুই বল, এবারের ফুটবল ওয়ার্ন্ডকাপ কোথায় অনুষ্ঠিত হবে? সেমিস্টার ফাইনাল, সে তো এক বিভীষিকার নাম স্যার ওয়ার্ভকাপীতো ওয়ার্ভেই হরে, गृह्य আর"
./Train/Image/train1192.jpg,"MEMES HT BANGLA বিহার, উত্তরপ্রদেশ নয়, ১৮ বছরের আগেই মেয়েদের বিয়ের নিরিখে দেশে শীর্ষে পশ্চিমবঙ্গ iness mea আমি তো আগেই বলে দিয়েছি এগিয়ে বাংলা!"
./Train/Image/train0716.jpg,রেজাল্টের আগেতো খুব আশা দিছিলেন @meme_fox_official য়েতো ঠিকই ফেইল করলো।<br>এখনবিয়েদেনবাকেন?
./Train/Image/train1785.jpg,বাংলার বীর পুলিশ REFYIOLOGIE যোগ্য প্রার্থীরা যখন SUPER EXCLUSIVE চাকরি চায় তৃণমূলের দুষ্কৃতীরা যখন থানায় ঢোকে
./Train/Image/train1426.jpg,"আনন্দর্ভার পত্রিকা অনলাইন Abhishek Banerjee: এক নতুন সূর্যোদয় দেখবে গোয়া, তিন দিনের সফরে গিয়ে বললেন অভিষেক By निकास সংবाদদাতा 29 December 2021 at 11:17 তিন দিনের গোয়া সফরে গেলেন তৃণমূলের সর্বভারতীয় সাধারণ সম্পাদক অভিষেক বন্দ্যোপাধ্যায়। মঙ্গলবারই তিনি ওই রাজ্যে পৌঁছে গিয়েছেন। সামনেই সেখানে বিধানসভা নির্বাচন। তার আগে রণকৌশল ঠিক করতে তাঁর এই সফর বলে মনে করা হচ্ছে। বুধবার বেশ কয়েকটি HIS আযাদেৱ দুৱাৱ ভাইপো..."
./Train/Image/train2499.jpg,"ফায়ার সার্ভিসে ফোন দিয়েছি কারণ"" তুমি জ্বালায়া গেলা মনের আগুন নিভায়া গেলা না """
